Geography Name,Geography Type,Year,Hour of Day,Avg. Demand (kW),County
"Birmingham, AL",city,2024,17,0,birmingham
"Birmingham, AL",city,2024,18,0,birmingham
"Birmingham, AL",city,2024,19,0,birmingham
"Birmingham, AL",city,2024,20,0.3,birmingham
"Birmingham, AL",city,2024,21,1.1,birmingham
"Birmingham, AL",city,2024,22,1.8,birmingham
"Birmingham, AL",city,2024,23,2.4,birmingham
"Blue Springs, KS MO",city,2024,0,3.2,blue springs
"Blue Springs, KS MO",city,2024,1,2.6,blue springs
"Blue Springs, KS MO",city,2024,2,1.8,blue springs
"Blue Springs, KS MO",city,2024,3,1.1,blue springs
"Blue Springs, KS MO",city,2024,4,0.6,blue springs
"Blue Springs, KS MO",city,2024,5,0.2,blue springs
"Blue Springs, KS MO",city,2024,6,0.1,blue springs
"Blue Springs, KS MO",city,2024,7,0.1,blue springs
"Blue Springs, KS MO",city,2024,8,0,blue springs
"Blue Springs, KS MO",city,2024,9,0,blue springs
"Blue Springs, KS MO",city,2024,10,0,blue springs
"Blue Springs, KS MO",city,2024,11,0,blue springs
"Blue Springs, KS MO",city,2024,12,0,blue springs
"Blue Springs, KS MO",city,2024,13,0,blue springs
"Blue Springs, KS MO",city,2024,14,0,blue springs
"Blue Springs, KS MO",city,2024,15,0,blue springs
"Blue Springs, KS MO",city,2024,16,0,blue springs
"Blue Springs, KS MO",city,2024,17,0,blue springs
"Blue Springs, KS MO",city,2024,18,0,blue springs
"Blue Springs, KS MO",city,2024,19,0,blue springs
"Blue Springs, KS MO",city,2024,20,0.5,blue springs
"Blue Springs, KS MO",city,2024,21,1.4,blue springs
"Blue Springs, KS MO",city,2024,22,2.3,blue springs
"Blue Springs, KS MO",city,2024,23,3.1,blue springs
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,0,9.9,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,1,8,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,2,5.7,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,3,3.4,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,4,1.7,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,5,0.8,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,6,0.3,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,7,0.2,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,8,0.2,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,9,0.1,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,10,0.1,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,11,0.1,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,12,0.2,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,13,0.2,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,14,0.1,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,15,0.1,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,16,0.1,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,17,0.1,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,18,0.2,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,19,0.2,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,20,1.6,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,21,4.4,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,22,7,"bluffdale, herriman, riverton, south jordan, west jordan"
"Bluffdale, Herriman, Riverton, South Jordan, West Jordan, UT",city,2024,23,9.3,"bluffdale, herriman, riverton, south jordan, west jordan"
"Boca Raton, FL",city,2024,0,25.3,boca raton
"Boca Raton, FL",city,2024,1,21.2,boca raton
"Boca Raton, FL",city,2024,2,17.2,boca raton
"Boca Raton, FL",city,2024,3,13.5,boca raton
"Boca Raton, FL",city,2024,4,10.6,boca raton
"Boca Raton, FL",city,2024,5,8.6,boca raton
"Boca Raton, FL",city,2024,6,7.3,boca raton
"Boca Raton, FL",city,2024,7,5.7,boca raton
"Boca Raton, FL",city,2024,8,4.8,boca raton
"Boca Raton, FL",city,2024,9,4.5,boca raton
"Boca Raton, FL",city,2024,10,4.9,boca raton
"Boca Raton, FL",city,2024,11,5.6,boca raton
"Boca Raton, FL",city,2024,12,6.5,boca raton
"Boca Raton, FL",city,2024,13,7.3,boca raton
"Boca Raton, FL",city,2024,14,8.1,boca raton
"Boca Raton, FL",city,2024,15,9.3,boca raton
"Boca Raton, FL",city,2024,16,11.6,boca raton
"Boca Raton, FL",city,2024,17,15.2,boca raton
"Boca Raton, FL",city,2024,18,18,boca raton
"Boca Raton, FL",city,2024,19,19.2,boca raton
"Boca Raton, FL",city,2024,20,21.7,boca raton
"Boca Raton, FL",city,2024,21,24.5,boca raton
"Boca Raton, FL",city,2024,22,26.4,boca raton
"Boca Raton, FL",city,2024,23,27,boca raton
"Boise City, ID",city,2024,0,9.4,boise city
"Boise City, ID",city,2024,1,8.3,boise city
"Boise City, ID",city,2024,2,7.3,boise city
"Boise City, ID",city,2024,3,6.6,boise city
"Boise City, ID",city,2024,4,5.9,boise city
"Boise City, ID",city,2024,5,5.3,boise city
"Boise City, ID",city,2024,6,4.8,boise city
"Boise City, ID",city,2024,7,3.8,boise city
"Boise City, ID",city,2024,8,3.2,boise city
"Boise City, ID",city,2024,9,3.1,boise city
"Boise City, ID",city,2024,10,3.3,boise city
"Boise City, ID",city,2024,11,3.8,boise city
"Boise City, ID",city,2024,12,4.3,boise city
"Boise City, ID",city,2024,13,4.9,boise city
"Boise City, ID",city,2024,14,5.5,boise city
"Boise City, ID",city,2024,15,6.4,boise city
"Boise City, ID",city,2024,16,8,boise city
"Boise City, ID",city,2024,17,10.5,boise city
"Boise City, ID",city,2024,18,12.3,boise city
"Boise City, ID",city,2024,19,13.2,boise city
"Boise City, ID",city,2024,20,13.8,boise city
"Boise City, ID",city,2024,21,13.5,boise city
"Boise City, ID",city,2024,22,12.5,boise city
"Boise City, ID",city,2024,23,11.1,boise city
"Bossier Parish, LA",county,2024,0,2.3,bossier parish
"Bossier Parish, LA",county,2024,1,1.8,bossier parish
"Bossier Parish, LA",county,2024,2,1.2,bossier parish
"Bossier Parish, LA",county,2024,3,0.8,bossier parish
"Bossier Parish, LA",county,2024,4,0.3,bossier parish
"Bossier Parish, LA",county,2024,5,0.1,bossier parish
"Bossier Parish, LA",county,2024,6,0.1,bossier parish
"Bossier Parish, LA",county,2024,7,0,bossier parish
"Bossier Parish, LA",county,2024,8,0,bossier parish
"Bossier Parish, LA",county,2024,9,0,bossier parish
"Bossier Parish, LA",county,2024,10,0,bossier parish
"Bossier Parish, LA",county,2024,11,0,bossier parish
"Bossier Parish, LA",county,2024,12,0,bossier parish
"Bossier Parish, LA",county,2024,13,0,bossier parish
"Bossier Parish, LA",county,2024,14,0,bossier parish
"Bossier Parish, LA",county,2024,15,0,bossier parish
"Bossier Parish, LA",county,2024,16,0,bossier parish
"Bossier Parish, LA",county,2024,17,0,bossier parish
"Bossier Parish, LA",county,2024,18,0,bossier parish
"Bossier Parish, LA",county,2024,19,0,bossier parish
"Bossier Parish, LA",county,2024,20,0.3,bossier parish
"Bossier Parish, LA",county,2024,21,1,bossier parish
"Bossier Parish, LA",county,2024,22,1.6,bossier parish
"Bossier Parish, LA",county,2024,23,2.2,bossier parish
"Boston, MA",city,2024,0,45,boston
"Boston, MA",city,2024,1,36.7,boston
"Boston, MA",city,2024,2,27.5,boston
"Boston, MA",city,2024,3,18.6,boston
"Boston, MA",city,2024,4,11.8,boston
"Boston, MA",city,2024,5,7.7,boston
"Boston, MA",city,2024,6,5.7,boston
"Boston, MA",city,2024,7,4.3,boston
"Boston, MA",city,2024,8,3.5,boston
"Boston, MA",city,2024,9,3.3,boston
"Boston, MA",city,2024,10,3.5,boston
"Boston, MA",city,2024,11,4,boston
"Boston, MA",city,2024,12,4.7,boston
"Boston, MA",city,2024,13,5.2,boston
"Boston, MA",city,2024,14,5.6,boston
"Boston, MA",city,2024,15,6.4,boston
"Boston, MA",city,2024,16,7.8,boston
"Boston, MA",city,2024,17,10.2,boston
"Boston, MA",city,2024,18,12,boston
"Boston, MA",city,2024,19,12.8,boston
"Boston, MA",city,2024,20,18.6,boston
"Boston, MA",city,2024,21,28.5,boston
"Boston, MA",city,2024,22,37.4,boston
"Boston, MA",city,2024,23,44.4,boston
"Boulder County, CO",county,2024,0,23.9,boulder county
"Boulder County, CO",county,2024,1,19.8,boulder county
"Boulder County, CO",county,2024,2,15.3,boulder county
"Boulder County, CO",county,2024,3,11.4,boulder county
"Boulder County, CO",county,2024,4,8.2,boulder county
"Boulder County, CO",county,2024,5,6.1,boulder county
"Boulder County, CO",county,2024,6,5,boulder county
"Boulder County, CO",county,2024,7,3.9,boulder county
"Boulder County, CO",county,2024,8,3.2,boulder county
"Boulder County, CO",county,2024,9,3.1,boulder county
"Boulder County, CO",county,2024,10,3.3,boulder county
"Boulder County, CO",county,2024,11,3.8,boulder county
"Boulder County, CO",county,2024,12,4.3,boulder county
"Boulder County, CO",county,2024,13,4.9,boulder county
"Boulder County, CO",county,2024,14,5.3,boulder county
"Boulder County, CO",county,2024,15,6.1,boulder county
"Boulder County, CO",county,2024,16,7.6,boulder county
"Boulder County, CO",county,2024,17,10,boulder county
"Boulder County, CO",county,2024,18,11.7,boulder county
"Boulder County, CO",county,2024,19,12.6,boulder county
"Boulder County, CO",county,2024,20,15.3,boulder county
"Boulder County, CO",county,2024,21,19.2,boulder county
"Boulder County, CO",county,2024,22,22.4,boulder county
"Boulder County, CO",county,2024,23,24.5,boulder county
"Boulder, CO",city,2024,0,3.4,boulder
"Boulder, CO",city,2024,1,3,boulder
"Boulder, CO",city,2024,2,2.5,boulder
"Boulder, CO",city,2024,3,2.3,boulder
"Boulder, CO",city,2024,4,2,boulder
"Boulder, CO",city,2024,5,1.8,boulder
"Boulder, CO",city,2024,6,1.6,boulder
"Boulder, CO",city,2024,7,1.2,boulder
"Boulder, CO",city,2024,8,1,boulder
"Boulder, CO",city,2024,9,1,boulder
"Boulder, CO",city,2024,10,1.1,boulder
"Boulder, CO",city,2024,11,1.2,boulder
"Boulder, CO",city,2024,12,1.5,boulder
"Boulder, CO",city,2024,13,1.7,boulder
"Boulder, CO",city,2024,14,1.8,boulder
"Boulder, CO",city,2024,15,2.2,boulder
"Boulder, CO",city,2024,16,2.7,boulder
"Boulder, CO",city,2024,17,3.5,boulder
"Boulder, CO",city,2024,18,4.2,boulder
"Boulder, CO",city,2024,19,4.5,boulder
"Boulder, CO",city,2024,20,4.7,boulder
"Boulder, CO",city,2024,21,4.7,boulder
"Boulder, CO",city,2024,22,4.3,boulder
"Boulder, CO",city,2024,23,4,boulder
"Brentwood, CA",city,2024,0,3.9,brentwood
"Brentwood, CA",city,2024,1,3.1,brentwood
"Brentwood, CA",city,2024,2,2.2,brentwood
"Brentwood, CA",city,2024,3,1.4,brentwood
"Brentwood, CA",city,2024,4,0.7,brentwood
"Brentwood, CA",city,2024,5,0.3,brentwood
"Brentwood, CA",city,2024,6,0.1,brentwood
"Brentwood, CA",city,2024,7,0.1,brentwood
"Brentwood, CA",city,2024,8,0.1,brentwood
"Brentwood, CA",city,2024,9,0.1,brentwood
"Brentwood, CA",city,2024,10,0.1,brentwood
"Brentwood, CA",city,2024,11,0.1,brentwood
"Brentwood, CA",city,2024,12,0.1,brentwood
"Brentwood, CA",city,2024,13,0.1,brentwood
"Brentwood, CA",city,2024,14,0.1,brentwood
"Brentwood, CA",city,2024,15,0.1,brentwood
"Brentwood, CA",city,2024,16,0.1,brentwood
"Brentwood, CA",city,2024,17,0.1,brentwood
"Brentwood, CA",city,2024,18,0.1,brentwood
"Brentwood, CA",city,2024,19,0.1,brentwood
"Brentwood, CA",city,2024,20,0.7,brentwood
"Brentwood, CA",city,2024,21,1.7,brentwood
"Brentwood, CA",city,2024,22,2.7,brentwood
"Brentwood, CA",city,2024,23,3.6,brentwood
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,0,6.2,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,1,5,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,2,3.5,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,3,2.2,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,4,1,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,5,0.5,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,6,0.2,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,7,0.1,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,8,0.1,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,9,0.1,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,10,0.1,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,11,0,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,12,0.1,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,13,0.1,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,14,0,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,15,0,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,16,0,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,17,0,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,18,0,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,19,0,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,20,0.9,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,21,2.7,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,22,4.4,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooke County, Harrison County, Mineral County, Monongalia County, Taylor County, Wood County, WV",county,2024,23,5.9,"brooke county, harrison county, mineral county, monongalia county, taylor county, wood county"
"Brooklyn Park, MN",city,2024,0,52.6,brooklyn park
"Brooklyn Park, MN",city,2024,1,46.1,brooklyn park
"Brooklyn Park, MN",city,2024,2,40.2,brooklyn park
"Brooklyn Park, MN",city,2024,3,36.2,brooklyn park
"Brooklyn Park, MN",city,2024,4,32.8,brooklyn park
"Brooklyn Park, MN",city,2024,5,29.8,brooklyn park
"Brooklyn Park, MN",city,2024,6,26.4,brooklyn park
"Brooklyn Park, MN",city,2024,7,21,brooklyn park
"Brooklyn Park, MN",city,2024,8,17.6,brooklyn park
"Brooklyn Park, MN",city,2024,9,16.9,brooklyn park
"Brooklyn Park, MN",city,2024,10,18.3,brooklyn park
"Brooklyn Park, MN",city,2024,11,20.9,brooklyn park
"Brooklyn Park, MN",city,2024,12,24.2,brooklyn park
"Brooklyn Park, MN",city,2024,13,26.9,brooklyn park
"Brooklyn Park, MN",city,2024,14,30.1,brooklyn park
"Brooklyn Park, MN",city,2024,15,35.3,brooklyn park
"Brooklyn Park, MN",city,2024,16,44.1,brooklyn park
"Brooklyn Park, MN",city,2024,17,57.8,brooklyn park
"Brooklyn Park, MN",city,2024,18,68,brooklyn park
"Brooklyn Park, MN",city,2024,19,73.2,brooklyn park
"Brooklyn Park, MN",city,2024,20,76.4,brooklyn park
"Brooklyn Park, MN",city,2024,21,74.8,brooklyn park
"Brooklyn Park, MN",city,2024,22,69.5,brooklyn park
"Brooklyn Park, MN",city,2024,23,62,brooklyn park
"Broward County, FL",county,2024,0,75.3,broward county
"Broward County, FL",county,2024,1,60.8,broward county
"Broward County, FL",county,2024,2,44.2,broward county
"Broward County, FL",county,2024,3,28.1,broward county
"Broward County, FL",county,2024,4,15.6,broward county
"Broward County, FL",county,2024,5,8.3,broward county
